Assembly,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N75,NG75,L50,LG50,L75,LG75,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
SRX5400026.scaffold,493,69,46,44,38,30,4514655,4292467,4249546,4236029,4127488,3790274,298,322439,4429223,4349904,64.5,65.63,134451,138034,71021,72917,12,11,23,22,4,4,131250,6,0,1,0,213 + 0 part,125146,98.896,1.001,2.26,3.74,1.14,322439,4302535,134451,138034,71021,72917,12,11,23,22
SRX5400027.scaffold,334,55,39,38,29,25,4444494,4299051,4265580,4257707,4099528,3962058,202,505819,4387832,4349904,64.92,65.63,204914,204914,96424,126803,8,8,16,15,6,5,802959,4,0,0,0,132 + 0 part,77025,99.107,1,0,4.27,1.3,505819,4310636,182279,182279,70747,70747,9,9,17,17
SRX5400028.scaffold,271,117,91,78,54,31,4379202,4335997,4278055,4180171,3791467,2891796,141,227542,4353208,4349904,65.6,65.63,64095,64095,42400,42400,19,19,40,40,10,10,557187,13,0,5,0,0 + 0 part,0,98.668,1.014,25.15,4.96,1.58,227542,4349991,62947,62947,40532,40532,19,19,41,41
SRX5400029.scaffold,312,112,86,74,54,32,4487914,4435452,4383958,4301066,3979064,3156878,136,310722,4452712,4349904,65.58,65.63,73153,73153,48197,48529,17,17,36,35,6,6,724001,17,0,2,0,0 + 1 part,2600,98.663,1.037,13.12,4.57,1.65,227543,4448096,73153,73153,48197,48529,19,19,38,37
SRX5400030.scaffold,2685,114,54,50,39,30,5276715,4346054,4253968,4229288,4067169,3739663,512,403510,4606512,4349904,65.66,65.63,116978,124799,62917,69809,12,11,25,23,2,2,163043,15,0,1,0,423 + 0 part,299529,98.986,1,26.46,3.79,1.81,403510,4306049,116915,124799,61350,69809,12,11,26,23
SRX5400031.scaffold,340,126,98,83,59,27,4335443,4281857,4219511,4116299,3742845,2541878,146,227543,4295627,4349904,65.55,65.63,63841,60620,37617,37352,20,21,43,44,7,7,128585,16,0,3,0,0 + 0 part,0,98.473,1.003,18.37,4.37,1.82,227543,4290567,63841,60620,37300,37215,20,21,43,44
SRX5400032.scaffold,339,137,103,89,62,30,4395846,4343219,4265016,4153577,3703451,2485037,163,182512,4361068,4349904,65.59,65.63,59060,59060,37283,37283,25,25,48,48,10,10,351251,11,0,6,0,0 + 0 part,0,98.537,1.017,18.69,4.55,1.7,182512,4357114,57159,57159,36540,36540,25,25,50,50
SRX5400033.scaffold,568,139,104,88,60,35,4453643,4367862,4290041,4174229,3737747,2835812,168,155504,4388397,4349904,65.59,65.63,62389,62389,37645,39220,24,24,46,45,15,14,520378,10,0,7,0,0 + 1 part,1155,98.5,1.024,33.63,5.3,1.59,155363,4384310,55920,55920,35639,35639,26,26,50,50
SRX5400034.scaffold,406,102,77,73,51,36,4445395,4362168,4309370,4284279,3932063,3341773,127,227543,4379606,4349904,65.59,65.63,73577,73577,51968,51968,18,18,35,35,7,6,324309,14,0,2,0,0 + 1 part,507,98.735,1.02,22.63,4.42,1.79,227543,4376540,72690,72690,48408,48408,19,19,37,37
SRX5400035.scaffold,468,187,138,114,61,25,4408426,4337055,4234008,4066836,3178453,1878406,217,163147,4357039,4349904,65.54,65.63,44852,44852,23297,23297,32,32,65,65,24,20,523853,20,0,0,0,0 + 1 part,668,98.175,1.02,9,6.23,1.48,163140,4351505,41601,41601,21216,21216,34,34,70,70
SRX5400036.scaffold,445,140,101,86,57,28,4349826,4274063,4193349,4083162,3587875,2532069,176,181257,4299737,4349904,65.61,65.63,64137,64137,31437,31193,22,22,45,46,7,7,60874,10,0,11,0,0 + 1 part,1322,98.645,1.002,51.24,5.57,1.96,181257,4295206,64137,64137,31193,30516,22,22,45,46
SRX5400037.scaffold,21290,865,97,83,61,33,11674542,5476201,4271578,4171626,3792293,2765728,2368,227543,6513244,4349904,63.13,65.63,41380,60620,1555,41380,44,23,386,44,7,7,368153,12,0,7,0,2210 + 2 part,2148435,98.677,1.017,42.74,5.8,1.91,227543,4359375,38158,59985,-,38158,46,24,-,46
SRX5400038.scaffold,413,118,95,91,56,33,4537853,4465033,4417954,4392088,3851253,2989015,141,237423,4481714,4349904,65.6,65.63,70918,73213,42650,44147,21,20,42,39,13,13,728016,14,0,5,0,0 + 0 part,0,98.701,1.044,32.96,4.12,1.75,237285,4478139,61834,62917,37726,40768,23,22,47,44
SRX5400039.scaffold,121,76,50,48,38,28,4300038,4277068,4228070,4214449,4033722,3598703,98,326614,4293513,4349904,65.51,65.63,142954,142954,63340,61745,11,11,22,23,4,4,133671,3,0,0,0,2 + 0 part,1037,98.659,1,0.23,3.38,1.05,326614,4291539,142954,142954,63340,61673,11,11,22,23
SRX5400040.scaffold,536,158,117,101,61,29,4364264,4285575,4196996,4085181,3445007,2238982,185,155322,4303657,4349904,65.6,65.63,53359,53359,31409,31396,28,28,54,55,2,2,30516,18,0,6,0,0 + 0 part,0,98.728,1.002,63.48,4.19,2.03,155322,4301809,53359,53359,31409,31396,28,28,54,55
SRX5400041.scaffold,254,96,73,65,53,32,4330687,4294702,4244943,4193928,4002361,3265470,111,242874,4305097,4349904,65.6,65.63,87796,87796,51017,51017,16,16,32,32,1,1,159720,14,0,9,0,0 + 0 part,0,98.917,1.001,39.37,4.93,2.16,242816,4303185,87796,87796,51017,49825,16,16,32,33
SRX5400042.scaffold,129,82,55,52,39,26,4301983,4279187,4223853,4204274,3952108,3407125,103,324781,4294808,4349904,65.52,65.63,138012,138012,58996,55922,11,11,23,24,4,4,26730,5,0,0,0,0 + 0 part,0,98.69,1,11.5,3.54,1.12,324781,4293706,137895,137895,58943,55922,11,11,23,24
SRX5400043.scaffold,125,79,55,53,40,30,4306254,4282816,4240418,4230161,3982089,3562250,100,326530,4299535,4349904,65.53,65.63,137685,121112,59870,59870,11,12,25,25,4,4,28293,6,0,0,0,1 + 0 part,506,98.78,1.001,2.3,3.86,1.16,326530,4297993,137685,121112,59870,59870,11,12,25,25
SRX5400044.scaffold,402,118,93,82,57,31,4355719,4273098,4223995,4142466,3728908,2788343,145,227543,4292607,4349904,65.54,65.63,69467,64374,37623,36978,20,21,41,43,10,10,263070,10,0,4,0,0 + 1 part,577,98.447,1.002,18.33,4.48,1.66,227543,4287051,60620,60608,37110,36445,20,21,42,44
SRX5400045.scaffold,1302,140,97,85,58,27,4621647,4313636,4226301,4140845,3699567,2492678,179,193452,4339820,4349904,65.47,65.63,60484,60484,37558,37558,22,22,45,45,4,4,174132,4,0,4,0,31 + 0 part,32544,98.898,1.001,38.6,3.39,1.44,193452,4306133,55714,55714,37558,37281,22,22,45,46
SRX5400046.scaffold,544,149,106,94,58,27,4380822,4271688,4178005,4096002,3470609,2330099,178,185490,4290850,4349904,65.54,65.63,53014,53014,29616,28576,24,24,49,51,8,8,90620,5,0,1,0,6 + 0 part,6839,98.437,1,20.02,4.81,1.77,185490,4282054,52947,52947,29616,28501,24,24,49,51
SRX5400047.scaffold,274,105,77,69,48,27,4301957,4247711,4187772,4129319,3753663,2965329,132,212002,4266151,4349904,65.47,65.63,87668,85195,43129,42804,15,16,33,34,9,8,381912,13,0,0,0,0 + 0 part,0,98.028,1,19.2,4.83,1.76,211925,4264510,81672,81672,42773,41345,16,16,34,35
SRX5400048.scaffold,265,99,74,70,48,32,4307769,4253655,4203562,4177054,3803438,3207918,130,256463,4274941,4349904,65.49,65.63,83280,83280,50396,48255,16,16,32,34,5,4,223215,8,0,2,0,1 + 0 part,515,98.222,1,19.13,4.73,1.5,256457,4272449,83280,83280,48255,47639,16,16,33,34
SRX5400049.scaffold,8640,457,81,71,51,29,7822152,4866490,4296665,4218582,3871138,3116109,1752,268642,5731369,4349904,66.17,65.63,60620,81213,4710,42467,25,15,82,33,10,10,665554,16,0,3,0,1632 + 1 part,1388326,98.741,1.011,31.58,6.94,2.17,263874,4339348,60620,81213,2445,39886,25,15,93,33
SRX5400050.scaffold,118,72,48,45,37,27,4311230,4290166,4246630,4227539,4083193,3639727,90,324722,4304256,4349904,65.55,65.63,139764,139764,70913,70913,11,11,21,21,3,3,175467,6,0,0,0,1 + 0 part,523,98.925,1,0,3.35,1.16,324722,4302821,139764,139764,70913,70913,11,11,21,21
SRX5400051.scaffold,117,72,48,45,35,28,4317924,4298060,4254005,4232197,4039886,3735848,89,321777,4310136,4349904,65.57,65.63,142954,142954,72916,70983,11,11,20,21,2,2,220042,7,0,0,0,2 + 0 part,1042,99.012,1.001,0,3.81,1.07,321774,4308771,140498,140498,70983,64539,11,11,21,22
SRX5400052.scaffold,104,61,41,39,32,27,4314285,4295819,4259576,4248145,4123417,3924025,76,397604,4307113,4349904,65.56,65.63,194033,194033,83418,83418,9,9,17,17,6,5,238855,5,0,1,0,0 + 0 part,0,98.941,1.001,9.12,3.37,1.16,397604,4305060,194033,194033,83295,83295,9,9,17,17
SRX5400053.scaffold,112,61,44,43,36,29,4324559,4301971,4272251,4265097,4140228,3858778,77,326595,4314022,4349904,65.58,65.63,142954,142954,72916,72916,11,11,20,20,4,4,294202,6,0,0,0,2 + 0 part,1196,99.094,1.001,4.47,3.83,1.3,326595,4311149,142954,142954,72916,72916,11,11,20,20
SRX5400054.scaffold,121,73,48,47,37,27,4302665,4278280,4229621,4224475,4045692,3609803,95,326636,4295419,4349904,65.53,65.63,161599,142984,64492,64492,10,11,21,21,3,3,142426,5,0,0,0,0 + 0 part,0,98.729,1,6.84,3.45,1.09,326636,4294475,161599,142984,64492,63832,10,11,21,22
SRX5400055.scaffold,112,70,49,48,38,27,4298334,4277918,4237757,4231445,4054007,3612942,89,322342,4292628,4349904,65.52,65.63,139585,139585,70968,64492,11,11,21,22,4,4,244250,2,0,0,0,0 + 0 part,0,98.665,1,0,3.75,1.14,322342,4291958,139585,139585,70968,64492,11,11,21,22
SRX5400056.scaffold,122,78,53,52,40,29,4303923,4281928,4231487,4222756,3983772,3553948,99,321679,4298070,4349904,65.53,65.63,121109,121109,62271,62271,11,11,24,24,4,4,88687,5,0,0,0,0 + 0 part,0,98.755,1.001,6.82,4.33,1.37,321679,4297543,121109,121109,61750,61750,11,11,24,24
SRX5400057.scaffold,116,75,49,48,38,28,4301037,4281768,4230797,4225658,4049037,3632820,92,256896,4294787,4349904,65.52,65.63,139680,139680,70958,70958,12,12,22,22,4,4,180901,3,0,0,0,0 + 0 part,0,98.715,1,4.61,3.98,1.19,256896,4293894,139680,139680,70958,70958,12,12,22,22
SRX5400058.scaffold,352,71,45,44,36,29,4436160,4293097,4241916,4233384,4085491,3781305,207,326544,4374301,4349904,64.96,65.63,142954,142954,68186,68186,11,11,21,21,3,3,131244,3,0,1,0,120 + 0 part,68678,98.941,1,4.53,3.55,1.12,326544,4304223,142954,142954,68186,68186,11,11,21,21
SRX5400059.scaffold,959,120,79,71,48,29,4506994,4277351,4190614,4134036,3766637,3050435,160,227543,4304712,4349904,65.36,65.63,83787,83787,43140,42705,16,16,33,34,5,5,116798,6,0,7,0,23 + 0 part,30111,98.218,1.001,32.69,6.06,1.54,227543,4272683,83787,83787,42642,41309,16,16,33,34
SRX5400060.scaffold,376,64,43,43,36,30,4468672,4307240,4270042,4270042,4133074,3889142,221,256782,4401528,4349904,64.82,65.63,154991,154991,72916,76513,11,11,21,20,2,2,56293,4,0,0,0,148 + 0 part,89339,99.094,1,0,3.71,1.23,256660,4310792,154991,154991,72916,72916,11,11,21,21
SRX5400061.scaffold,313,64,42,41,35,30,4423703,4296626,4248329,4239732,4136740,3937224,195,321700,4373886,4349904,64.99,65.63,157547,157547,72916,76326,10,10,20,19,4,4,150871,7,0,0,0,116 + 0 part,66510,99.018,1,2.29,3.76,1.21,321700,4307073,157433,157433,72916,72916,10,10,20,20
SRX5400062.scaffold,344,58,39,37,30,24,4451027,4304293,4271033,4254284,4121705,3872812,207,481696,4390756,4349904,64.93,65.63,194366,194366,102162,102162,9,9,16,16,2,2,333242,6,0,0,0,135 + 0 part,76244,99.159,1,2.28,3.57,1.23,481601,4313542,194366,194366,102067,102067,9,9,16,16
SRX5400063.scaffold,591,116,82,78,53,26,4422768,4293487,4223924,4195596,3775600,2764619,147,263332,4314527,4349904,65.47,65.63,74287,70669,42256,38442,16,17,37,38,3,3,80476,10,0,3,0,18 + 1 part,22559,98.621,1,21.02,3.94,1.49,263332,4289554,74287,70658,42050,38442,16,17,37,38
SRX5400064.scaffold,377,69,47,45,36,28,4449973,4288343,4246336,4232749,4063830,3721935,248,326510,4395508,4349904,64.75,65.63,142984,142984,70890,70890,11,11,21,21,3,3,204951,7,0,0,0,160 + 0 part,92749,98.888,1,6.78,3.51,1.19,326510,4301823,142984,142984,70890,70890,11,11,21,21
SRX5400065.scaffold,363,69,47,44,36,26,4443359,4286864,4244995,4226112,4082660,3681959,243,326467,4390834,4349904,64.78,65.63,157648,157648,71005,71005,11,11,20,20,4,4,215357,8,0,0,0,153 + 0 part,88887,98.848,1.001,2.28,3.63,1.14,326467,4301123,139567,139567,70099,70099,11,11,21,21
SRX5400066.scaffold,378,75,48,47,37,28,4444900,4289499,4235731,4227144,4038923,3644873,224,326515,4378097,4349904,64.84,65.63,138008,138008,64492,64492,11,11,22,22,6,6,228176,7,0,0,0,139 + 0 part,81374,98.767,1,0,3.35,1.09,326515,4296075,138008,138008,63377,63377,11,11,23,23
SRX5400067.scaffold,323,74,48,45,36,27,4413374,4284955,4234053,4215340,4046560,3656195,201,321794,4361823,4349904,65,65.63,142984,142984,68186,68186,11,11,21,21,1,1,23416,6,0,0,0,108 + 0 part,62279,98.79,1.001,9.03,3.16,1.12,321794,4298268,142984,142984,68186,68186,11,11,21,21
SRX5400068.scaffold,253,93,72,68,48,29,4334319,4286442,4241887,4212638,3894677,3204959,113,227543,4301074,4349904,65.53,65.63,105722,84250,49800,49313,14,15,30,31,6,6,561896,7,1,1,0,4 + 1 part,5362,98.704,1.001,34.62,5.94,1.7,227543,4293944,83791,82799,49313,48531,15,16,32,33
SRX5400069.scaffold,100,60,40,37,31,26,4317839,4301111,4262818,4240715,4130237,3929978,74,371290,4311746,4349904,65.58,65.63,191103,191103,126803,98816,9,9,16,17,4,4,527530,6,0,1,0,0 + 0 part,0,99.11,1,4.55,3.69,1.25,371290,4310735,182354,182354,98816,83454,9,9,17,18
SRX5400070.scaffold,247,108,80,73,51,28,4285285,4239948,4185840,4138120,3754945,2897799,132,212023,4257060,4349904,65.45,65.63,80474,80474,43086,42500,17,17,35,37,11,9,438362,12,0,4,0,0 + 0 part,0,97.803,1.001,22.25,9.38,2.14,212023,4254398,79091,73812,42650,39078,17,18,36,38
SRX5400071.scaffold,434,104,77,71,45,26,4365843,4274510,4215638,4174246,3719094,3013499,135,263951,4295362,4349904,65.54,65.63,102288,102288,43154,42786,14,14,31,32,6,6,257527,13,0,2,0,3 + 1 part,3960,98.49,1.002,29.59,3.69,1.33,263882,4287366,101635,101635,42718,37628,14,14,31,32
SRX5400072.scaffold,294,108,80,73,53,30,4456335,4402209,4341081,4291061,3955147,3046319,132,250279,4418929,4349904,65.54,65.63,74366,76726,46459,46660,17,16,36,35,5,5,361316,9,1,3,0,2 + 0 part,2383,98.548,1.03,49.2,4.74,1.59,242376,4413452,74366,76656,46108,46660,18,17,37,36
SRX5400073.scaffold,683,192,145,121,65,26,4539108,4437590,4321968,4154277,3188533,1832535,214,117936,4452820,4349904,65.62,65.63,42355,42650,23730,24308,35,34,72,69,18,18,569442,21,0,5,0,0 + 0 part,0,98.601,1.038,30.88,7.11,2.21,117936,4447027,36645,37245,23614,24029,38,37,77,74
SRX5400074.scaffold,418,186,139,114,62,24,4338351,4276977,4173337,3996340,3109921,1737108,218,132873,4300083,4349904,65.57,65.63,43297,42650,22595,22429,33,34,67,69,12,12,251153,10,0,2,0,0 + 0 part,0,98.328,1.005,14.23,4.61,1.26,132873,4295196,43297,42650,22070,21089,33,34,68,70
SRX5400075.scaffold,784,157,123,112,65,31,4522543,4394083,4321700,4238973,3470205,2247310,185,154817,4412835,4349904,65.59,65.63,50004,50038,27199,27370,31,30,59,58,20,18,615003,14,0,4,0,0 + 0 part,0,98.549,1.029,27.03,6.07,1.56,154745,4408061,47235,47235,25094,25864,32,32,64,62
SRX5400076.scaffold,1348,268,193,140,59,19,4700167,4511940,4338219,3959000,2626592,1265042,316,93221,4545201,4349904,65.58,65.63,29496,30909,16513,17159,47,43,98,90,36,36,664587,16,0,5,0,1 + 0 part,510,98.321,1.063,28.73,5.26,1.87,85772,4537515,27395,28158,15008,16556,50,47,107,98
SRX5400077.scaffold,469,181,137,114,63,26,4383347,4319618,4229120,4058158,3203527,1845135,206,128192,4337632,4349904,65.6,65.63,45941,45941,23306,23306,33,33,66,66,11,10,345855,16,0,4,0,0 + 0 part,0,98.339,1.014,31.24,6.99,2.08,101179,4332787,44496,44496,23254,22879,35,35,68,69
SRX5400078.scaffold,447,136,105,88,60,31,4570978,4502838,4423707,4307534,3836235,2719832,161,187831,4520183,4349904,65.63,65.63,60536,60640,38681,41422,23,22,47,44,8,8,619982,14,0,5,0,0 + 0 part,0,98.737,1.052,30.68,7.73,2.14,146937,4517297,60536,60640,38005,39683,25,24,49,46
SRX5400079.scaffold,882,164,123,99,65,33,4721542,4567640,4485516,4314994,3804714,2738376,203,182932,4594128,4349904,65.64,65.63,57457,64511,29135,34978,25,23,52,46,14,14,635425,9,0,2,0,0 + 0 part,0,98.809,1.069,29.99,4.98,1.79,126646,4591366,54715,56040,28640,31300,29,27,57,51
SRX5400080.scaffold,325,79,59,54,45,32,4349067,4289521,4247640,4215197,4078747,3609337,102,322080,4306072,4349904,65.6,65.63,107527,107527,64538,64538,13,13,26,26,2,2,160342,11,0,4,0,0 + 0 part,0,98.87,1.001,25.17,3.91,1.6,319596,4302007,107527,107527,64538,63442,13,13,26,27
SRX5400081.scaffold,4790,1263,117,88,63,35,7946925,6416075,4379534,4190311,3801636,2847039,2318,279603,7166367,4349904,68.82,65.63,30306,65787,1844,34744,55,24,498,46,20,17,717539,24,0,2,0,2182 + 3 part,2865179,98.34,1.005,52.69,12.65,2.41,277591,4293872,25377,57687,-,32171,60,24,-,49
SRX5400082.scaffold,1676,127,75,68,52,33,4826838,4318645,4224418,4180509,3906305,3219376,297,227543,4430468,4349904,65.62,65.63,82191,82191,48533,49835,18,18,36,34,4,3,31078,11,0,5,0,167 + 1 part,122603,98.885,1.002,30.63,4.86,2.19,227543,4305828,82191,82191,48533,49835,18,18,36,34
SRX5400083.scaffold,273,108,82,77,53,26,4314891,4264571,4213320,4181759,3779195,2775925,129,227543,4278587,4349904,65.48,65.63,79070,79070,39701,37617,17,17,36,38,5,5,281969,12,0,5,0,0 + 1 part,1243,98.258,1.001,30.69,6.81,1.5,227543,4275228,79070,73959,39633,37617,17,18,37,39
SRX5400084.scaffold,282,111,83,75,51,32,4326220,4273972,4213908,4153164,3762045,3097444,133,227543,4289420,4349904,65.53,65.63,80606,80606,43140,42993,17,17,35,36,3,3,108986,14,0,4,0,0 + 0 part,0,98.557,1.001,28.21,5.53,1.45,227543,4287922,80570,80570,43140,42993,17,17,35,36
SRX5400085.scaffold,333,77,50,48,38,28,4419074,4285089,4240457,4226477,4039894,3594880,221,326544,4372194,4349904,64.86,65.63,139575,139575,64492,64492,11,11,23,23,4,4,237316,5,0,0,0,129 + 0 part,77027,98.715,1,2.26,3.24,1.12,326544,4294314,138131,139575,63384,63384,12,11,24,24
SRX5400086.scaffold,431,74,48,45,36,27,4486981,4299288,4250657,4231685,4062914,3691718,288,326548,4425075,4349904,64.54,65.63,142954,158373,64237,70973,11,10,21,20,4,4,31195,9,0,0,0,205 + 0 part,119554,98.903,1.001,2.19,3.28,1.07,326548,4303849,142954,157514,64237,70973,11,10,21,20
SRX5400087.scaffold,113,80,55,53,41,29,4294858,4279037,4232656,4218408,3994395,3471357,96,256770,4290588,4349904,65.5,65.63,133208,133208,62025,61740,12,12,25,26,8,8,462201,6,0,0,0,2 + 0 part,1046,98.559,1.001,0,4.18,1.07,256770,4288268,103312,103312,58991,58991,13,13,27,27
SRX5400088.scaffold,511,80,49,48,40,30,4518490,4287519,4223282,4214672,4065358,3640068,337,227699,4442453,4349904,64.32,65.63,134420,137993,63352,64492,13,12,25,24,7,7,274018,4,0,0,0,239 + 0 part,143684,98.792,1,4.34,3.49,1.09,227699,4297674,134321,134321,60728,63352,13,13,26,25
SRX5400089.scaffold,91,42,30,30,27,23,4330519,4313256,4293128,4293128,4240166,4093833,52,395748,4320720,4349904,65.61,65.63,212254,212254,126803,126803,8,8,14,14,1,1,23481,3,1,1,0,2 + 0 part,1066,99.292,1,4.49,3.1,1.18,395748,4319314,212254,212254,126803,126803,8,8,14,14
SRX5400090.scaffold,112,77,55,52,40,28,4294324,4275191,4232702,4211890,3984675,3484408,96,256706,4290400,4349904,65.51,65.63,137764,137764,64492,61887,12,12,24,25,2,2,30579,3,0,2,0,0 + 0 part,0,98.587,1,5.97,3.31,1.1,256706,4288546,137764,137764,64492,61822,12,12,24,25
SRX5400091.scaffold,124,70,47,47,38,28,4313579,4288707,4246483,4246483,4081289,3661912,91,324852,4304062,4349904,65.55,65.63,142954,142954,70818,64492,11,11,21,22,3,3,235270,4,0,0,0,3 + 0 part,1543,98.879,1,0,3.7,1.23,324852,4301378,142954,142954,64492,63375,11,11,22,23
SRX5400092.scaffold,108,65,46,44,33,28,4316214,4297627,4264619,4252068,4051880,3835608,77,324298,4307056,4349904,65.57,65.63,158422,142954,87890,76612,10,11,19,20,4,4,29840,6,0,0,0,0 + 0 part,0,98.966,1,4.55,3.16,1.18,324177,4305531,157513,142954,87890,76612,10,11,19,20
SRX5400093.scaffold,3438,138,87,81,53,31,5333888,4446312,4332027,4284992,3791554,2956183,212,318223,4495979,4349904,65.26,65.63,70246,74404,39751,42650,19,18,41,38,12,11,664005,10,0,3,0,54 + 0 part,53687,98.163,1.04,37.54,6.04,1.48,182512,4438742,64511,68920,37617,42558,21,19,43,40
SRX5400094.scaffold,528,103,80,69,49,27,4437424,4324833,4280357,4197253,3870769,3013562,121,263713,4338006,4349904,65.57,65.63,83885,83885,47517,43971,15,15,32,33,9,8,250583,11,0,3,0,1 + 1 part,3038,98.613,1.011,28.4,11.33,1.89,263713,4331650,83876,83876,43960,43960,15,15,33,33
SRX5400095.scaffold,274,106,80,71,49,28,4300370,4246700,4192631,4133024,3769476,2969759,133,256511,4265266,4349904,65.46,65.63,83274,81955,43425,41899,16,17,33,35,5,5,180227,14,0,3,0,1 + 0 part,617,98,1,18.97,4.97,1.55,256511,4262385,80849,80849,43079,41899,17,17,34,36
SRX5400096.scaffold,283,107,81,73,51,30,4460190,4404804,4345744,4287637,3909173,3130772,134,321628,4422795,4349904,65.47,65.63,83289,83289,42897,44796,16,16,35,33,5,5,399834,13,0,2,0,1 + 0 part,580,97.927,1.038,27.67,4.72,1.48,204963,4418228,83289,83289,42537,44796,17,17,36,34
SRX5400097.scaffold,266,98,72,67,45,28,4307735,4255672,4202317,4170824,3800005,3158614,126,242356,4274732,4349904,65.5,65.63,98717,98717,49850,45418,14,14,29,31,5,5,182681,12,0,3,0,1 + 0 part,501,98.2,1.001,27.81,5.24,1.47,242356,4271641,98717,84304,47677,45397,14,15,30,32
SRX5400098.scaffold,264,98,75,71,48,29,4329880,4279160,4233496,4206900,3814406,3111154,123,227543,4296058,4349904,65.49,65.63,83874,83874,47840,43274,16,16,32,33,7,7,166405,8,0,3,0,1 + 0 part,540,98.214,1.005,25.47,6.06,1.45,227543,4294133,83762,83762,47802,42511,16,16,32,33
SRX5400099.scaffold,126,74,48,47,38,28,4313144,4290879,4236850,4228689,4060939,3618162,92,322429,4304154,4349904,65.55,65.63,142954,142750,64492,64492,11,12,22,22,4,4,189190,5,0,0,0,1 + 0 part,720,98.888,1,0,3.46,1.09,322429,4302064,142954,142750,64492,64492,11,12,22,22
SRX5400100.scaffold,121,76,52,50,37,27,4293423,4272551,4230042,4216550,3972082,3547343,95,324768,4286720,4349904,65.5,65.63,142954,142954,64492,63350,11,11,22,23,4,4,77836,4,0,0,0,0 + 0 part,0,98.513,1,2.33,3.43,1.07,324768,4285873,142954,142954,64492,63350,11,11,22,23
SRX5400101.scaffold,101,65,45,44,35,27,4309525,4292938,4254832,4246344,4079820,3750241,79,371296,4303501,4349904,65.56,65.63,142954,142954,72916,70992,10,10,19,20,3,3,271681,6,0,0,0,0 + 0 part,0,98.897,1,0,3.37,1.16,371296,4301822,142954,142954,72916,70992,10,10,19,20
SRX5400102.scaffold,119,73,47,47,35,26,4310120,4289850,4236076,4236076,4019618,3628514,90,371303,4302871,4349904,65.55,65.63,157558,157558,64492,64492,10,10,20,20,4,4,49050,7,0,1,0,1 + 0 part,329,98.834,1.001,11.43,5.12,1.21,371303,4300778,157558,157558,64492,64492,10,10,20,20
SRX5400103.scaffold,372,317,196,130,55,31,6634804,6606232,6292396,5812445,4619673,3727354,345,326572,6627060,4349904,57.69,65.63,64492,137674,19914,67237,24,11,71,23,6,6,386353,10,0,2,0,256 + 2 part,2329724,98.725,1.001,8.34,4.66,1.12,326572,4296096,58964,118056,-,59946,26,12,-,25
SRX5400104.scaffold,104,63,44,43,33,25,4315213,4295860,4262339,4255007,4078804,3748599,82,371321,4309565,4349904,65.57,65.63,161461,161461,98816,72916,10,10,17,18,1,1,23935,8,0,0,0,1 + 0 part,328,99.015,1.001,4.87,3.51,1.18,371321,4307548,161345,161345,98816,72916,10,10,17,18
