Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75
SRX5400040.scaffold	432	142	108	94	64	31	4348463	4282279	4211206	4114031	3647775	2452850	171	171743	4302855	4349904	65.60	65.63	56132	56132	34084	33366	26	26	50	51	3	3	34325	15	0	11	0	0 + 0 part	0	98.740	1.002	61.35	4.05	1.75	171742	4300337	56132	56132	33985	33366	26	26	50	51
SRX5400041.scaffold	245	111	80	72	55	32	4324382	4288269	4223587	4174839	3895706	3089025	132	227543	4303070	4349904	65.61	65.63	80682	80682	42994	42734	18	18	35	36	3	3	161424	13	0	9	0	0 + 0 part	0	98.874	1.000	32.42	4.21	1.84	227543	4300545	80682	80682	42734	42734	18	18	36	36
SRX5400042.scaffold	127	84	56	54	41	28	4294480	4273339	4213257	4199588	3950469	3405704	102	256753	4286989	4349904	65.50	65.63	114552	114552	55922	55422	12	12	25	26	5	5	65350	4	0	0	0	0 + 0 part	0	98.514	1.000	9.21	3.62	1.03	256632	4286010	114552	114552	55922	55422	12	12	25	26
SRX5400043.scaffold	116	79	53	52	40	31	4301616	4281570	4231961	4226838	4002616	3607417	98	256715	4296670	4349904	65.52	65.63	121109	110143	63067	60728	12	13	25	26	5	5	28742	8	0	0	0	1 + 0 part	506	98.705	1.001	4.93	3.84	1.14	256715	4295297	121109	110019	63067	60728	12	13	25	26
SRX5400044.scaffold	416	132	100	90	56	29	4351319	4267866	4196162	4121442	3558430	2530771	162	227543	4289516	4349904	65.54	65.63	58816	57310	36222	36071	22	23	45	46	13	11	273472	11	0	2	0	0 + 1 part	577	98.368	1.002	19.37	4.74	1.96	227543	4283169	57310	57310	33414	29958	23	23	47	48
SRX5400045.scaffold	1118	114	77	71	55	30	4706167	4430555	4358706	4317391	4049013	3098749	152	246299	4455359	4349904	65.45	65.63	79460	81186	45947	48259	17	16	36	34	3	3	491101	3	0	2	0	30 + 1 part	33064	98.777	1.029	28.95	3.70	1.35	184658	4421448	74310	79460	45947	48259	19	18	38	36
SRX5400046.scaffold	532	170	124	107	59	25	4367338	4262060	4165693	4051195	3252119	2033961	201	185488	4283889	4349904	65.53	65.63	48317	48317	26563	23815	28	28	58	60	9	9	274048	11	0	3	0	5 + 0 part	6251	98.238	1.001	24.58	5.01	1.99	185488	4274117	48249	47789	26030	23815	28	29	59	61
SRX5400047.scaffold	271	114	86	75	49	28	4291259	4240380	4180116	4105584	3653055	2851771	140	212068	4258387	4349904	65.45	65.63	73762	73762	42517	41924	17	17	36	38	6	6	177093	10	0	2	0	0 + 0 part	0	97.881	1.000	24.45	5.19	1.86	212068	4256430	73762	73762	42215	37295	17	17	36	38
SRX5400048.scaffold	259	102	78	73	47	30	4300437	4250227	4204124	4170638	3725835	3082199	129	227543	4268282	4349904	65.47	65.63	82366	82366	47698	44370	16	16	33	34	10	8	221409	9	0	3	0	1 + 0 part	515	98.069	1.000	22.94	5.65	2.27	227543	4264701	82266	80500	44370	43143	16	17	34	35
SRX5400049.scaffold	8625	540	190	140	55	14	7650185	4854491	4269601	3906501	2494111	1069349	1684	151695	5615577	4349904	66.07	65.63	22426	28525	6024	17299	69	44	180	92	20	20	489779	15	0	4	0	1357 + 0 part	1102831	98.669	1.051	35.01	5.45	2.63	151695	4508713	21549	28132	5537	16768	73	47	192	97
SRX5400050.scaffold	117	71	48	46	37	27	4305815	4282913	4240057	4226501	4058730	3615171	92	324703	4299316	4349904	65.54	65.63	139614	139614	70913	64492	11	11	21	22	4	4	72143	4	0	0	0	1 + 0 part	523	98.783	1.000	2.23	3.72	1.09	324703	4297788	139614	139614	70913	64492	11	11	21	22
SRX5400051.scaffold	114	72	50	47	38	28	4314500	4294203	4256024	4234216	4066211	3640880	91	322581	4307960	4349904	65.57	65.63	138082	138082	64492	64492	11	11	22	22	1	1	126703	11	0	0	0	1 + 0 part	514	98.962	1.001	2.25	3.72	1.02	322581	4306228	138082	138082	64492	64492	11	11	22	22
SRX5400052.scaffold	103	65	44	42	34	28	4309319	4292322	4256216	4245021	4110567	3873322	79	326652	4303268	4349904	65.55	65.63	194033	162226	70979	70406	9	10	18	19	7	6	242298	6	0	1	0	0 + 0 part	0	98.884	1.000	4.65	3.49	1.09	326652	4301877	194033	162226	70979	68836	9	10	18	19
SRX5400053.scaffold	112	63	46	44	35	27	4319839	4296782	4266716	4256187	4093096	3761918	80	324284	4309913	4349904	65.56	65.63	164363	158440	71028	71028	10	11	19	19	4	4	481717	5	0	0	0	2 + 0 part	1196	99.004	1.001	0.00	3.72	1.25	324284	4307071	138988	138988	71028	71028	11	11	20	20
SRX5400054.scaffold	118	72	49	48	38	27	4299855	4274848	4228891	4223759	4046796	3584057	99	324431	4295284	4349904	65.53	65.63	139551	139551	70972	64492	11	11	21	22	5	5	162281	4	0	1	0	0 + 0 part	0	98.720	1.000	6.91	3.66	1.09	324431	4294351	139551	139551	64492	64492	11	11	22	22
SRX5400055.scaffold	112	73	51	50	38	27	4295525	4275179	4231041	4224771	4006057	3564103	94	322476	4291409	4349904	65.51	65.63	121118	121118	70963	70963	11	11	22	22	7	6	262640	2	0	0	0	0 + 0 part	0	98.598	1.001	4.57	6.99	1.26	322476	4290330	121118	121118	63073	61673	11	11	22	23
SRX5400056.scaffold	117	73	50	49	39	29	4297567	4274949	4232749	4224049	4025829	3626849	95	322346	4291955	4349904	65.52	65.63	142984	142984	64237	64237	11	11	23	23	8	7	329453	4	0	0	0	0 + 0 part	0	98.628	1.000	6.80	4.24	1.40	322346	4291045	142984	142984	63347	61750	11	11	23	24
SRX5400057.scaffold	119	77	51	50	39	28	4297225	4277113	4223217	4218078	4018124	3575804	95	256896	4291349	4349904	65.52	65.63	138120	138120	68797	64492	12	12	22	23	4	4	41033	2	0	0	0	0 + 0 part	0	98.612	1.000	6.94	4.34	1.12	256896	4290755	138120	138120	68797	64492	12	12	22	23
SRX5400058.scaffold	274	70	45	44	35	28	4393899	4293001	4244231	4235703	4070346	3766160	148	326640	4340202	4349904	65.23	65.63	142954	142954	68186	68186	11	11	20	20	3	3	130989	3	0	0	0	65 + 0 part	37054	98.892	1.000	4.54	3.46	1.12	326640	4301519	142954	142954	68186	68186	11	11	20	20
SRX5400059.scaffold	796	123	85	75	51	30	4630557	4440957	4360508	4293805	3894586	3132073	159	321614	4465833	4349904	65.35	65.63	82388	82388	42778	47602	16	16	35	33	12	8	495506	7	0	2	0	23 + 0 part	27514	97.954	1.042	23.06	7.77	2.25	227543	4435600	82288	82288	42715	47602	17	17	36	34
SRX5400060.scaffold	304	64	45	44	36	28	4425025	4303118	4269610	4261097	4109744	3772682	166	256782	4365137	4349904	65.11	65.63	154991	154991	72916	72916	11	11	20	20	3	3	365862	5	0	0	0	91 + 0 part	54830	99.033	1.001	0.00	3.74	1.25	256660	4308260	154991	154991	70932	72916	11	11	21	20
SRX5400061.scaffold	250	62	43	41	35	30	4390119	4295737	4255329	4241338	4135798	3936282	148	321644	4347236	4349904	65.21	65.63	157547	157547	72916	70996	10	10	19	20	5	5	292996	7	0	0	0	73 + 0 part	41221	98.982	1.000	2.28	3.83	1.30	321644	4305718	157433	157433	70996	70996	10	10	20	20
SRX5400062.scaffold	284	59	41	39	33	26	4412513	4301038	4269151	4252881	4144641	3871155	157	371322	4358201	4349904	65.19	65.63	190902	190902	98816	98816	9	9	17	17	4	4	607333	6	0	0	0	83 + 0 part	45751	99.112	1.000	4.43	3.50	1.35	371322	4311659	182253	182253	73080	73080	9	9	18	18
SRX5400063.scaffold	570	125	88	80	54	28	4411267	4288680	4207886	4148696	3714290	2797428	153	204805	4308604	4349904	65.46	65.63	70669	70669	36286	36159	18	18	39	40	2	2	65448	9	0	3	0	16 + 0 part	19282	98.547	1.001	15.55	3.78	1.66	204805	4287024	70658	70658	36207	36092	18	18	39	40
SRX5400064.scaffold	301	72	48	46	36	27	4404643	4286714	4242023	4228449	4040487	3671581	186	324489	4355670	4349904	65.07	65.63	157515	157515	64492	64492	10	10	21	21	5	5	370010	5	0	0	0	95 + 0 part	54332	98.884	1.000	2.27	3.46	1.19	324489	4300929	139585	139585	63378	63378	11	11	22	22
SRX5400065.scaffold	280	72	49	47	36	27	4397742	4287585	4242989	4229116	4033595	3681420	179	326563	4353273	4349904	65.09	65.63	157547	157547	64492	64492	11	11	20	20	4	4	264664	8	0	0	0	88 + 0 part	52092	98.808	1.001	2.18	4.61	1.37	326563	4300112	141824	141824	64492	64492	11	11	21	21
SRX5400066.scaffold	312	77	49	48	37	28	4403355	4287394	4233480	4224948	4015614	3644151	164	326517	4340023	4349904	65.14	65.63	138009	138009	64492	64492	11	11	22	22	5	5	123151	7	0	0	0	78 + 0 part	46007	98.693	1.000	2.28	3.38	1.12	326517	4293522	138009	138009	63826	63826	11	11	22	22
SRX5400067.scaffold	256	72	49	47	37	27	4375112	4280029	4233966	4220288	4034017	3616743	158	322460	4333873	4349904	65.21	65.63	139596	139596	64489	63323	11	11	21	22	1	1	126960	7	0	0	0	64 + 0 part	36759	98.706	1.001	6.83	3.21	1.12	322460	4294430	139596	139596	63323	63323	11	11	22	22
SRX5400068.scaffold	244	101	75	69	48	29	4326004	4282535	4227553	4182527	3842256	3166509	120	227543	4295642	4349904	65.52	65.63	84250	84250	49058	49058	15	15	31	31	3	3	343980	8	0	3	0	3 + 1 part	5300	98.575	1.001	33.36	6.18	1.80	227543	4288410	84240	83791	49058	48267	15	16	31	32
SRX5400069.scaffold	112	67	45	42	34	29	4315308	4295111	4251854	4232569	4078568	3862212	86	371290	4309141	4349904	65.57	65.63	142954	139671	76439	76439	10	11	20	20	2	2	27049	6	0	0	0	0 + 0 part	0	99.046	1.000	2.25	3.60	1.21	371290	4308249	142954	139671	76439	76439	10	11	20	20
SRX5400070.scaffold	258	114	88	78	54	28	4280440	4231811	4176819	4104135	3698262	2735833	141	212022	4250955	4349904	65.43	65.63	69851	69357	38660	37251	18	19	39	41	9	8	401103	13	0	5	0	0 + 2 part	4464	97.517	1.001	31.78	8.96	2.19	212022	4242177	69851	68786	37251	36565	18	19	39	41
SRX5400071.scaffold	425	111	82	74	44	28	4363212	4276867	4213793	4154141	3618171	3004358	138	263898	4295216	4349904	65.53	65.63	98717	98717	44552	42786	15	15	33	34	7	5	197157	17	0	5	0	2 + 1 part	1750	98.492	1.002	32.50	3.71	1.38	263829	4287873	89739	83494	38662	37670	15	16	34	35
SRX5400072.scaffold	274	104	76	69	49	31	4606690	4555396	4494861	4443326	4103803	3376945	129	318223	4573024	4349904	65.51	65.63	80870	82804	49271	52944	15	13	33	29	10	10	747805	12	1	5	0	2 + 1 part	3876	98.377	1.068	45.40	8.02	1.73	242376	4565639	80870	82704	49104	52944	17	15	35	31
SRX5400073.scaffold	806	227	170	131	60	24	4655289	4539729	4403878	4121758	2966812	1762563	253	190223	4558715	4349904	65.61	65.63	36619	37690	17819	20263	37	34	82	74	20	20	751766	16	1	3	0	0 + 1 part	2077	98.487	1.064	23.54	6.42	2.10	117936	4550976	32187	36415	17556	19753	42	38	88	79
SRX5400074.scaffold	460	205	150	124	60	21	4373294	4310385	4183881	3999588	2926254	1543350	232	132873	4330180	4349904	65.56	65.63	37427	37092	19701	19393	35	36	75	76	18	18	409426	10	0	1	0	0 + 0 part	0	98.173	1.014	10.02	4.45	1.41	132873	4324653	36400	36400	19341	19334	37	37	77	78
SRX5400075.scaffold	1106	239	178	136	62	16	4673771	4501067	4347194	4042200	2799294	1141775	284	129788	4531720	4349904	65.60	65.63	33279	35142	18394	19178	44	42	90	83	29	29	708754	14	0	3	0	0 + 0 part	0	98.405	1.059	15.36	8.62	1.94	117537	4526943	33092	33279	16921	17943	48	45	98	90
SRX5400076.scaffold	1862	406	265	162	37	7	4776317	4522680	4161125	3405129	1442302	427840	473	79237	4570406	4349904	65.58	65.63	17596	18668	9714	10938	78	72	165	149	55	55	747635	22	0	3	0	0 + 0 part	0	98.061	1.071	24.24	5.81	2.06	71279	4562530	15661	16179	8799	9422	85	78	183	165
SRX5400077.scaffold	922	290	196	139	54	14	4493574	4362211	4131928	3719521	2323551	905130	340	82190	4398851	4349904	65.64	65.63	26020	26289	14717	14947	50	49	105	103	36	35	438707	21	0	6	0	0 + 0 part	0	98.110	1.031	35.08	7.26	2.58	82190	4393363	24992	25077	13428	13722	51	50	111	108
SRX5400078.scaffold	412	141	105	88	59	35	4415212	4351872	4263432	4146443	3663239	2716794	167	172538	4370387	4349904	65.62	65.63	60536	60640	39658	42529	26	25	48	47	10	9	273459	14	0	4	0	0 + 0 part	0	98.667	1.018	25.83	5.08	1.61	172538	4367667	56842	56842	38680	38680	26	26	49	49
SRX5400079.scaffold	1343	261	186	135	58	24	4757904	4548123	4372702	4014361	2771033	1628060	308	125580	4582336	4349904	65.60	65.63	31346	33654	16670	17986	41	38	91	81	21	21	606421	17	0	4	0	0 + 0 part	0	98.592	1.068	27.91	5.34	1.96	124714	4579022	30193	33319	15583	17236	46	42	99	88
SRX5400080.scaffold	300	92	70	64	50	31	4445063	4392614	4347637	4305818	4086089	3402396	114	237220	4407850	4349904	65.62	65.63	102370	102370	51416	51686	14	14	30	29	4	4	361522	13	0	4	0	0 + 0 part	0	98.928	1.024	31.15	3.53	1.72	237082	4405021	93923	93923	51416	51686	15	15	31	30
SRX5400081.scaffold	4906	1194	136	107	71	32	7759861	6128963	4313585	4114655	3573609	2249893	2353	162030	6951575	4349904	68.71	65.63	25644	51107	1747	30155	68	31	501	60	14	14	379211	17	0	3	0	2184 + 2 part	2656407	98.210	1.005	50.59	9.18	2.34	161457	4287559	22308	49902	-	27661	70	31	-	62
SRX5400082.scaffold	1784	172	113	100	65	26	4797866	4302973	4188073	4099788	3535161	2117658	338	127955	4411368	4349904	65.62	65.63	49423	49423	28842	29500	28	28	57	55	7	7	78524	10	1	12	0	149 + 1 part	104500	98.770	1.002	62.34	5.28	2.42	127955	4304076	49380	49380	28783	28877	28	28	57	56
SRX5400083.scaffold	266	108	83	77	54	27	4307006	4255607	4207028	4166411	3793013	2806825	134	242071	4273358	4349904	65.47	65.63	79341	79341	41129	39187	17	17	36	38	5	5	249457	10	0	2	0	0 + 0 part	0	98.182	1.001	28.13	6.72	1.59	242002	4271191	74130	74130	41062	39173	18	18	37	39
SRX5400084.scaffold	314	120	88	78	52	31	4321159	4259868	4192191	4118951	3685157	2950803	146	227543	4277790	4349904	65.51	65.63	73406	72237	41267	39570	18	19	37	38	6	6	124037	17	0	4	0	0 + 0 part	0	98.280	1.001	26.30	5.59	1.78	227543	4275414	73406	70625	41267	37295	18	19	37	39
SRX5400085.scaffold	260	76	51	49	38	28	4373271	4277628	4232383	4218403	4015415	3597271	169	326544	4336253	4349904	65.13	65.63	138131	138131	64492	64492	11	11	23	23	4	4	342084	3	0	0	0	74 + 0 part	43812	98.660	1.000	0.00	3.19	1.10	326544	4291497	138131	138131	63384	63384	11	11	24	24
SRX5400086.scaffold	323	74	48	45	36	27	4421788	4295177	4249532	4230578	4063612	3689256	198	326494	4368337	4349904	64.98	65.63	142954	142954	70922	70922	11	11	21	21	6	6	51533	10	0	0	0	113 + 0 part	65127	98.854	1.001	0.00	3.53	1.07	326494	4301523	142954	142954	70922	70922	11	11	21	21
SRX5400087.scaffold	122	81	57	55	42	29	4290657	4270845	4226712	4213094	3972921	3411637	99	256770	4284400	4349904	65.50	65.63	121104	108799	58991	58389	12	13	26	27	7	7	600291	6	0	0	0	0 + 0 part	0	98.460	1.000	2.29	3.76	1.05	256770	4283687	98816	93283	56476	52476	13	14	28	29
SRX5400088.scaffold	382	78	50	48	38	29	4442588	4282442	4226381	4212642	4030547	3639369	229	256737	4375148	4349904	64.84	65.63	138062	138062	64492	64492	12	12	23	23	6	6	411988	4	0	1	0	131 + 0 part	79084	98.723	1.000	4.48	3.49	1.09	256737	4295051	137842	137842	63079	63079	12	12	24	24
SRX5400089.scaffold	72	42	30	30	27	23	4326479	4313334	4294277	4294277	4241721	4096287	51	481328	4320270	4349904	65.61	65.63	227699	227699	126803	126803	7	7	13	13	1	1	190730	5	1	1	0	1 + 0 part	538	99.293	1.000	4.56	3.36	1.34	481328	4319385	227699	227699	126803	126803	7	7	13	13
SRX5400090.scaffold	125	78	54	52	39	27	4294748	4271016	4222575	4208963	3960155	3480639	102	256706	4289308	4349904	65.50	65.63	136669	136669	64492	61887	12	12	23	24	2	2	221234	2	0	0	0	0 + 0 part	0	98.558	1.000	2.26	3.36	1.07	256706	4288294	136669	136669	61822	61822	12	12	24	24
SRX5400091.scaffold	114	70	49	48	37	27	4305224	4283161	4242842	4237335	4033895	3613972	91	322413	4299032	4349904	65.54	65.63	157835	157835	63176	63089	11	11	21	22	4	4	425598	3	0	0	0	0 + 0 part	0	98.793	1.000	0.00	3.35	1.21	322413	4297973	139586	138172	63089	63089	11	12	23	23
SRX5400092.scaffold	99	65	45	42	33	28	4308235	4292129	4259321	4238958	4070125	3853866	78	322012	4302132	4349904	65.55	65.63	158422	158422	87890	87890	10	10	19	19	2	2	25789	5	0	0	0	0 + 0 part	0	98.860	1.000	4.53	3.23	1.19	321891	4300514	157513	157513	87890	87890	10	10	19	19
SRX5400093.scaffold	3156	143	89	81	54	33	5244878	4438794	4324929	4265367	3784389	2988640	208	318223	4481701	4349904	65.27	65.63	64098	64511	41299	44678	20	19	42	39	16	15	813141	8	0	1	0	45 + 0 part	46013	98.030	1.040	31.19	5.28	1.52	182512	4432197	60620	61447	37510	41271	22	21	44	42
SRX5400094.scaffold	545	120	91	80	53	26	4435863	4320442	4264723	4180163	3735062	2761295	146	251244	4338829	4349904	65.56	65.63	71110	71110	37622	37622	17	17	38	38	7	7	145622	10	0	4	0	1 + 1 part	3512	98.622	1.011	32.11	7.97	1.98	251244	4332696	71110	71110	36512	36512	17	17	38	38
SRX5400095.scaffold	279	116	87	78	54	30	4293098	4239308	4177563	4117971	3726489	2805550	147	200060	4260548	4349904	65.45	65.63	71234	70179	42146	41122	19	20	39	41	10	9	194956	13	0	1	0	1 + 0 part	617	97.873	1.001	20.35	4.30	1.55	200060	4257884	70157	69254	41897	41100	19	20	40	41
SRX5400096.scaffold	285	113	87	77	52	30	4450314	4394277	4330557	4257803	3835178	3022070	143	321584	4414555	4349904	65.45	65.63	74591	74591	41889	42528	17	17	37	36	10	9	532754	11	0	3	0	1 + 0 part	580	97.736	1.038	22.04	3.86	1.46	185884	4408572	74347	74591	41888	42528	19	18	38	37
SRX5400097.scaffold	257	103	76	70	46	27	4301786	4254208	4196080	4156035	3747067	3020501	122	242356	4267857	4349904	65.49	65.63	98717	84290	43154	42650	14	15	31	33	5	5	393980	10	0	3	0	0 + 0 part	0	98.064	1.001	26.34	5.60	1.64	242356	4265351	83770	83770	43154	42650	16	16	33	35
SRX5400098.scaffold	285	99	74	69	48	30	4307245	4252126	4192906	4155991	3808494	3142004	127	227543	4271411	4349904	65.47	65.63	83762	83762	48299	47719	16	16	32	33	6	6	246112	9	0	2	0	1 + 0 part	540	98.130	1.001	30.39	5.08	1.52	227543	4269784	82067	81459	47719	42511	16	17	33	34
SRX5400099.scaffold	111	71	48	47	37	26	4306979	4287106	4236167	4228006	4041066	3577596	90	322429	4301266	4349904	65.55	65.63	157555	157555	64492	63055	11	11	20	21	4	4	320830	8	0	0	0	0 + 0 part	0	98.810	1.001	0.00	3.42	1.00	322429	4300167	142750	142750	63055	63055	11	11	22	22
SRX5400100.scaffold	120	74	52	50	38	27	4289718	4267397	4227909	4214417	3984969	3523870	95	324768	4283119	4349904	65.49	65.63	142954	142954	64492	63350	11	11	22	23	5	5	80788	6	0	0	0	0 + 0 part	0	98.428	1.000	2.33	3.32	1.05	324768	4282424	142954	142954	64492	63350	11	11	22	23
SRX5400101.scaffold	107	66	47	46	36	27	4308580	4289292	4250047	4241559	4052280	3695804	85	371296	4303310	4349904	65.55	65.63	157577	157577	64492	64492	10	10	20	20	5	5	355750	4	0	0	0	0 + 0 part	0	98.876	1.001	2.30	3.37	1.12	371296	4301770	140549	138070	64492	64492	10	11	21	21
SRX5400102.scaffold	121	73	48	48	36	25	4308589	4286901	4232084	4232084	4016614	3553369	92	371303	4301177	4349904	65.55	65.63	161965	161965	63350	63350	10	10	20	20	5	5	236970	7	0	1	0	1 + 0 part	330	98.797	1.001	8.88	5.44	1.19	371303	4299416	157558	157558	63350	63350	10	10	21	21
SRX5400103.scaffold	644	518	205	97	44	28	6580088	6499622	5680316	4928656	4154258	3565652	609	326516	6567837	4349904	57.79	65.63	63097	131718	10139	64492	24	12	97	23	5	4	230437	9	0	1	0	517 + 1 part	2276122	98.591	1.001	19.67	5.22	1.12	326516	4289748	59946	131716	-	59946	24	12	-	24
SRX5400104.scaffold	104	63	44	43	34	26	4311774	4292558	4257758	4251420	4099117	3768865	82	371321	4306309	4349904	65.57	65.63	157589	157589	72916	72916	10	10	18	18	2	2	129553	7	0	0	0	1 + 0 part	328	98.956	1.000	4.48	4.53	1.21	371321	4304350	157589	157589	72916	72916	10	10	18	18
SRX5400105.scaffold	123	80	56	54	39	28	4295496	4273708	4226875	4213315	3940246	3491601	100	256690	4289540	4349904	65.51	65.63	138021	121010	60728	59809	11	12	24	25	2	2	45179	8	0	0	0	0 + 0 part	0	98.577	1.000	2.33	4.59	1.03	256690	4288858	138021	121010	60728	59809	11	12	24	25
SRX5400106.scaffold	128	83	56	53	41	27	4300510	4279826	4227520	4206847	3975962	3369016	101	256698	4293258	4349904	65.52	65.63	134373	134373	58966	58389	12	12	25	26	5	5	67223	6	0	0	0	0 + 0 part	0	98.664	1.000	2.31	4.68	1.17	256698	4292720	134291	134291	58966	58389	12	12	25	26
SRX5400107.scaffold	124	79	51	50	39	28	4297111	4275862	4216908	4208468	4005395	3521076	99	326551	4291492	4349904	65.51	65.63	137973	137973	63355	61758	11	11	23	24	4	4	45616	6	0	0	0	0 + 0 part	0	98.608	1.000	0.00	3.66	1.00	326551	4290497	137973	137973	63355	61673	11	11	23	24
SRX5400108.scaffold	146	101	74	71	60	43	6663137	6640962	6591049	6571367	6394617	5723803	124	466352	6657980	4349904	57.59	65.63	139554	178433	71064	141203	16	9	32	15	5	5	342012	5	0	1	0	28 + 1 part	2367131	98.610	1.000	2.96	3.85	1.24	256679	4289671	63323	137692	-	64492	25	12	-	24
SRX5400109.scaffold	100	64	43	41	34	25	4304692	4287527	4246659	4232680	4109640	3756683	78	324690	4299012	4349904	65.57	65.63	186188	186188	94435	94435	10	10	18	18	5	5	493740	9	0	0	0	0 + 0 part	0	98.787	1.000	2.56	4.86	1.35	324690	4298196	161966	161966	70916	70916	10	10	19	19
SRX5400110.scaffold	665	200	156	126	65	25	4683220	4578226	4470905	4261983	3220500	1802249	236	124442	4602842	4349904	65.56	65.63	39484	41650	22170	24883	37	34	75	67	20	20	649148	12	0	6	0	2 + 0 part	1124	98.679	1.072	34.46	3.63	1.56	109967	4595985	37246	40814	20089	22655	41	37	82	73
SRX5400111.scaffold	618	99	78	67	51	33	4437341	4295719	4246270	4172820	3948701	3249996	119	227543	4309958	4349904	65.59	65.63	98717	98717	50993	49981	17	17	33	34	4	4	224540	16	0	5	0	2 + 0 part	1247	98.816	1.002	23.36	4.63	1.79	227543	4306757	98717	88303	49847	49847	17	18	34	34
SRX5400112.scaffold	1824	146	72	66	51	33	5042173	4467424	4343507	4302570	4085249	3463085	361	242907	4609626	4349904	65.66	65.63	97549	98717	51015	52944	17	15	33	30	5	5	432634	15	0	4	0	245 + 0 part	201093	98.922	1.025	35.04	5.14	1.67	242753	4406721	97549	98256	49951	52944	18	17	35	31
SRX5400113.scaffold	633	133	103	88	54	29	4412108	4288290	4221615	4113801	3555059	2623344	158	227407	4305028	4349904	65.60	65.63	63042	63042	37278	34978	21	21	43	44	5	5	47336	13	0	7	0	1 + 0 part	516	98.812	1.001	27.97	5.93	2.33	227407	4300953	62942	62942	33531	33456	21	21	44	45
SRX5400114.scaffold	373	134	103	93	61	35	4393175	4332859	4261956	4182128	3652848	2701927	161	210320	4350673	4349904	65.59	65.63	59915	59915	35328	35328	26	26	48	48	10	10	352646	15	0	4	0	0 + 0 part	0	98.711	1.013	27.12	4.36	1.61	210320	4345740	56627	56627	35232	35232	26	26	49	49
SRX5400115.scaffold	476	173	138	118	61	30	4440681	4370392	4294634	4156723	3252397	2115442	206	154953	4393326	4349904	65.61	65.63	49377	49377	23717	24711	32	32	63	62	22	18	455035	14	0	1	0	0 + 0 part	0	98.395	1.026	8.99	4.67	1.75	154816	4386980	43159	43397	22446	23134	35	34	68	66
SRX5400116.scaffold	658	201	148	120	66	28	4565216	4463801	4354151	4142104	3294290	2034153	233	146118	4487194	4349904	65.57	65.63	42571	42738	24184	25542	33	32	69	65	27	25	658605	16	0	3	0	0 + 0 part	0	98.367	1.049	15.29	4.18	1.57	146118	4482641	38408	38663	22424	24896	37	35	75	71
SRX5400117.scaffold	1187	315	218	152	52	15	4740899	4563714	4311554	3838147	2271951	1010197	372	94067	4605085	4349904	65.61	65.63	24526	25789	12748	14479	54	49	118	105	44	43	809431	16	0	6	0	0 + 2 part	1992	98.209	1.078	30.27	5.90	2.20	91504	4593749	24400	25077	11856	13322	60	55	130	114
